Date,Time,Open,High,Low,Close,Value
2022.10.28,00:00,1.15574,1.15739,1.15438,1.15522,8116
2022.10.28,04:00,1.15527,1.15941,1.15477,1.15721,18814
2022.10.28,08:00,1.15722,1.15733,1.15035,1.15269,43401
2022.10.28,12:00,1.15274,1.15751,1.15125,1.15387,47452
2022.10.28,16:00,1.15388,1.16000,1.15335,1.15884,53323
2022.10.28,20:00,1.15884,1.16233,1.15827,1.16141,15877
2022.10.31,00:00,1.15858,1.16134,1.15795,1.15940,23578
2022.10.31,04:00,1.15941,1.16097,1.15853,1.15936,29889
2022.10.31,08:00,1.15937,1.16074,1.15427,1.15644,45339
2022.10.31,12:00,1.15644,1.15645,1.14755,1.14797,38426
2022.10.31,16:00,1.14797,1.15285,1.14600,1.14682,42560
2022.10.31,20:00,1.14684,1.14776,1.14507,1.14663,18271
2022.11.01,00:00,1.14662,1.14966,1.14637,1.14909,22614
2022.11.01,04:00,1.14909,1.15324,1.14891,1.15234,38359
2022.11.01,08:00,1.15231,1.15498,1.15015,1.15344,51065
2022.11.01,12:00,1.15339,1.15663,1.15272,1.15489,37562
2022.11.01,16:00,1.15488,1.15507,1.14370,1.14854,54118
2022.11.01,20:00,1.14853,1.14885,1.14664,1.14881,14983
2022.11.02,00:00,1.14873,1.15103,1.14719,1.15064,32634
2022.11.02,04:00,1.15063,1.15264,1.14963,1.15107,41357
2022.11.02,08:00,1.15107,1.15240,1.14847,1.14976,44732
2022.11.02,12:00,1.14976,1.15171,1.14804,1.14932,41493
2022.11.02,16:00,1.14932,1.14944,1.14488,1.14723,34092
2022.11.02,20:00,1.14700,1.15645,1.13836,1.13896,47556
2022.11.03,00:00,1.13895,1.14218,1.13743,1.14125,27718
2022.11.03,04:00,1.14124,1.14207,1.14035,1.14094,27871
2022.11.03,08:00,1.14089,1.14090,1.12440,1.12530,50333
2022.11.03,12:00,1.12530,1.12698,1.11566,1.11775,57820
2022.11.03,16:00,1.11773,1.12299,1.11575,1.11766,51059
2022.11.03,20:00,1.11766,1.11793,1.11503,1.11597,17312
2022.11.04,00:00,1.11599,1.11985,1.11494,1.11982,24119
2022.11.04,04:00,1.11982,1.12412,1.11909,1.12075,34637
2022.11.04,08:00,1.12076,1.12497,1.11916,1.12188,53617
2022.11.04,12:00,1.12188,1.12969,1.11475,1.12701,56010
2022.11.04,16:00,1.12702,1.13373,1.12624,1.13328,62557
2022.11.04,20:00,1.13327,1.13817,1.13208,1.13734,21515
2022.11.07,00:00,1.13094,1.13431,1.12982,1.13253,24020
2022.11.07,04:00,1.13252,1.13501,1.13178,1.13351,32574
2022.11.07,08:00,1.13352,1.14704,1.12904,1.14410,63003
2022.11.07,12:00,1.14410,1.14777,1.14263,1.14701,45353
2022.11.07,16:00,1.14701,1.15187,1.14410,1.15176,48385
2022.11.07,20:00,1.15176,1.15414,1.15097,1.15133,19875
2022.11.08,00:00,1.15100,1.15369,1.14994,1.15149,24846
2022.11.08,04:00,1.15149,1.15187,1.14797,1.14865,32047
2022.11.08,08:00,1.14865,1.14976,1.14438,1.14916,48230
2022.11.08,12:00,1.14915,1.14932,1.14297,1.14458,39654
2022.11.08,16:00,1.14459,1.15991,1.14443,1.15782,42145
2022.11.08,20:00,1.15780,1.15849,1.15120,1.15428,13319
2022.11.09,00:00,1.15362,1.15575,1.15226,1.15297,9564
2022.11.09,04:00,1.15297,1.15596,1.15297,1.15350,15279
2022.11.09,08:00,1.15349,1.15670,1.14374,1.14522,43653
2022.11.09,12:00,1.14519,1.14763,1.14044,1.14102,45459
2022.11.09,16:00,1.14103,1.14396,1.13561,1.13792,52890
2022.11.09,20:00,1.13799,1.13846,1.13334,1.13548,13577
2022.11.10,00:00,1.13517,1.13919,1.13335,1.13866,6710
2022.11.10,04:00,1.13866,1.14119,1.13721,1.14074,12979
2022.11.10,08:00,1.14073,1.14130,1.13630,1.13663,41825
2022.11.10,12:00,1.13664,1.16537,1.13657,1.16079,35866
2022.11.10,16:00,1.16083,1.16867,1.15927,1.16439,69513
2022.11.10,20:00,1.16441,1.17309,1.16433,1.17138,19433
2022.11.11,00:00,1.17035,1.17167,1.16470,1.16500,10412
2022.11.11,04:00,1.16500,1.17176,1.16500,1.17084,17499
2022.11.11,08:00,1.17083,1.17709,1.16926,1.17560,44807
2022.11.11,12:00,1.17558,1.17959,1.17194,1.17802,63463
2022.11.11,16:00,1.17804,1.18047,1.17088,1.17988,61611
2022.11.11,20:00,1.17990,1.18549,1.17956,1.18321,31301
2022.11.14,00:00,1.17963,1.18173,1.17647,1.17880,35721
2022.11.14,04:00,1.17878,1.17933,1.17431,1.17474,39865
2022.11.14,08:00,1.17474,1.18289,1.17474,1.18005,53438
2022.11.14,12:00,1.17996,1.18132,1.17395,1.17582,57849
2022.11.14,16:00,1.17584,1.17669,1.17100,1.17578,57495
2022.11.14,20:00,1.17580,1.18029,1.17498,1.17572,26409
2022.11.15,00:00,1.17541,1.17673,1.17404,1.17485,19540
2022.11.15,04:00,1.17484,1.17840,1.17437,1.17762,23583
2022.11.15,08:00,1.17758,1.18446,1.17700,1.18234,53874
2022.11.15,12:00,1.18248,1.20296,1.18204,1.19673,61369
2022.11.15,16:00,1.19682,1.19890,1.18558,1.18923,71005
2022.11.15,20:00,1.18923,1.18970,1.17903,1.18651,54219
2022.11.16,00:00,1.18613,1.18870,1.18323,1.18437,33743
2022.11.16,04:00,1.18437,1.18842,1.18310,1.18706,40100
2022.11.16,08:00,1.18703,1.19029,1.18368,1.18956,54490
2022.11.16,12:00,1.18956,1.19420,1.18596,1.18722,59098
2022.11.16,16:00,1.18723,1.19057,1.18319,1.18949,65203
2022.11.16,20:00,1.18950,1.19248,1.18688,1.19133,32578
2022.11.17,00:00,1.19088,1.19206,1.18832,1.18871,24784
2022.11.17,04:00,1.18870,1.19044,1.18658,1.18975,39790
2022.11.17,08:00,1.18976,1.19580,1.18694,1.18862,51275
2022.11.17,12:00,1.18863,1.18894,1.17628,1.17648,64330
2022.11.17,16:00,1.17647,1.18443,1.17632,1.18371,56566
2022.11.17,20:00,1.18368,1.18684,1.18346,1.18609,26841
2022.11.18,00:00,1.18603,1.19017,1.18544,1.18860,28252
2022.11.18,04:00,1.18860,1.19312,1.18857,1.19033,38542
2022.11.18,08:00,1.19031,1.19508,1.18815,1.19273,55960
2022.11.18,12:00,1.19275,1.19410,1.18905,1.19064,44633
2022.11.18,16:00,1.19070,1.19378,1.18731,1.18790,53192
2022.11.18,20:00,1.18791,1.19006,1.18751,1.18844,25964
2022.11.21,00:00,1.18914,1.18992,1.18455,1.18565,24332
2022.11.21,04:00,1.18565,1.18569,1.18207,1.18322,31231
2022.11.21,08:00,1.18323,1.18404,1.17924,1.18053,50556
2022.11.21,12:00,1.18052,1.18303,1.17847,1.18092,44466
2022.11.21,16:00,1.18092,1.18278,1.17781,1.17935,48654
2022.11.21,20:00,1.17933,1.18244,1.17907,1.18233,12606
2022.11.22,00:00,1.18169,1.18589,1.18151,1.18531,27514
2022.11.22,04:00,1.18530,1.18638,1.18339,1.18444,34272
2022.11.22,08:00,1.18446,1.18839,1.18244,1.18602,50372
2022.11.22,12:00,1.18600,1.19024,1.18460,1.18765,40748
2022.11.22,16:00,1.18766,1.18916,1.18553,1.18820,43703
2022.11.22,20:00,1.18820,1.18936,1.18742,1.18831,23708
2022.11.23,00:00,1.18832,1.19090,1.18758,1.18841,23824
2022.11.23,04:00,1.18842,1.18940,1.18725,1.18859,23778
2022.11.23,08:00,1.18858,1.19363,1.18743,1.19194,42213
2022.11.23,12:00,1.19194,1.19821,1.19050,1.19706,41593
2022.11.23,16:00,1.19706,1.20809,1.19661,1.20292,54750
2022.11.23,20:00,1.20294,1.20725,1.20193,1.20532,36040
2022.11.24,00:00,1.20497,1.20925,1.20471,1.20882,28496
2022.11.24,04:00,1.20883,1.21127,1.20792,1.20929,31835
2022.11.24,08:00,1.20928,1.20973,1.20594,1.20935,50419
2022.11.24,12:00,1.20938,1.21322,1.20868,1.21172,48962
2022.11.24,16:00,1.21170,1.21535,1.21161,1.21237,36080
2022.11.24,20:00,1.21237,1.21242,1.21108,1.21163,18123
2022.11.25,00:00,1.21092,1.21174,1.20959,1.21008,15491
2022.11.25,04:00,1.21008,1.21275,1.20955,1.21003,22609
2022.11.25,08:00,1.21002,1.21253,1.20725,1.20804,35700
2022.11.25,12:00,1.20804,1.21202,1.20579,1.20795,35860
2022.11.25,16:00,1.20795,1.21112,1.20628,1.20950,41655
2022.11.25,20:00,1.20947,1.21047,1.20722,1.20913,17750
2022.11.28,00:00,1.20565,1.20748,1.20302,1.20381,31620
2022.11.28,04:00,1.20383,1.20601,1.20253,1.20494,36473
2022.11.28,08:00,1.20492,1.21181,1.20467,1.20873,57473
2022.11.28,12:00,1.20872,1.21104,1.20593,1.20755,50473
2022.11.28,16:00,1.20756,1.20759,1.20007,1.20009,54250
2022.11.28,20:00,1.20009,1.20075,1.19401,1.19554,34161
2022.11.29,00:00,1.19539,1.19919,1.19446,1.19891,33827
2022.11.29,04:00,1.19890,1.20220,1.19829,1.20114,38407
2022.11.29,08:00,1.20114,1.20644,1.19799,1.19862,52441
2022.11.29,12:00,1.19874,1.20351,1.19789,1.19872,36017
2022.11.29,16:00,1.19870,1.20174,1.19531,1.19710,51740
2022.11.29,20:00,1.19710,1.19766,1.19449,1.19517,9520
2022.11.30,00:00,1.19482,1.19901,1.19413,1.19811,6572
2022.11.30,04:00,1.19811,1.19929,1.19707,1.19792,12347
2022.11.30,08:00,1.19794,1.20161,1.19479,1.20145,35476
2022.11.30,12:00,1.20143,1.20294,1.19857,1.19870,40784
2022.11.30,16:00,1.19867,1.20241,1.19002,1.19423,55268
2022.11.30,20:00,1.19422,1.20866,1.19212,1.20550,33286
2022.12.01,00:00,1.20555,1.21045,1.20486,1.20826,8733
2022.12.01,04:00,1.20825,1.21079,1.20733,1.21026,12252
2022.12.01,08:00,1.21023,1.21512,1.20697,1.21498,44420
2022.12.01,12:00,1.21498,1.22421,1.21351,1.22143,45024
2022.12.01,16:00,1.22143,1.23109,1.22091,1.22597,66246
2022.12.01,20:00,1.22596,1.22756,1.22336,1.22550,17637
2022.12.02,00:00,1.22512,1.22788,1.22311,1.22421,6432
2022.12.02,04:00,1.22421,1.22535,1.22247,1.22291,11880
2022.12.02,08:00,1.22291,1.22977,1.22269,1.22739,38509
2022.12.02,12:00,1.22746,1.22939,1.21345,1.21846,43594
2022.12.02,16:00,1.21849,1.22999,1.21667,1.22769,58458
2022.12.02,20:00,1.22777,1.22987,1.22590,1.22905,11944
2022.12.05,00:00,1.22632,1.23350,1.22504,1.23238,9731
2022.12.05,04:00,1.23238,1.23441,1.23139,1.23340,11312
2022.12.05,08:00,1.23342,1.23344,1.22623,1.22838,33900
2022.12.05,12:00,1.22836,1.23202,1.22332,1.22621,33761
2022.12.05,16:00,1.22621,1.22753,1.21633,1.21818,45836
2022.12.05,20:00,1.21817,1.21990,1.21612,1.21906,12521
2022.12.06,00:00,1.21864,1.22233,1.21686,1.22080,7058
2022.12.06,04:00,1.22080,1.22188,1.21792,1.21933,14257
2022.12.06,08:00,1.21934,1.22227,1.21673,1.21780,41911
2022.12.06,12:00,1.21775,1.22414,1.21587,1.22023,33608
2022.12.06,16:00,1.22020,1.22693,1.21531,1.21757,33312
2022.12.06,20:00,1.21758,1.21813,1.21273,1.21318,11781
2022.12.07,00:00,1.21296,1.21458,1.21212,1.21434,6849
2022.12.07,04:00,1.21434,1.21499,1.21232,1.21293,10444
2022.12.07,08:00,1.21294,1.21566,1.21067,1.21295,30953
2022.12.07,12:00,1.21297,1.22259,1.21295,1.22175,23121
2022.12.07,16:00,1.22175,1.22302,1.21719,1.22241,35820
2022.12.07,20:00,1.22241,1.22344,1.22013,1.22034,14855
2022.12.08,00:00,1.22015,1.22133,1.21798,1.21843,6786
2022.12.08,04:00,1.21845,1.21961,1.21780,1.21879,7443
2022.12.08,08:00,1.21878,1.22147,1.21595,1.21719,14518
2022.12.08,12:00,1.21719,1.22338,1.21548,1.22128,17804
2022.12.08,16:00,1.22128,1.22470,1.21906,1.22334,23120
2022.12.08,20:00,1.22334,1.22470,1.22240,1.22363,11899
2022.12.09,00:00,1.22324,1.22721,1.22204,1.22679,8100
2022.12.09,04:00,1.22685,1.22764,1.22522,1.22594,11138
2022.12.09,08:00,1.22595,1.22705,1.22316,1.22474,21076
2022.12.09,12:00,1.22474,1.22972,1.22042,1.22699,23151
2022.12.09,16:00,1.22701,1.23225,1.22496,1.22863,29431
2022.12.09,20:00,1.22864,1.22873,1.22521,1.22606,10546
2022.12.12,00:00,1.22519,1.22657,1.22118,1.22221,6693
2022.12.12,04:00,1.22221,1.22377,1.22122,1.22268,6068
2022.12.12,08:00,1.22269,1.22779,1.22073,1.22738,21866
2022.12.12,12:00,1.22739,1.22989,1.22685,1.22931,17738
2022.12.12,16:00,1.22931,1.22985,1.22421,1.22821,23127
2022.12.12,20:00,1.22818,1.22845,1.22407,1.22656,12666
2022.12.13,00:00,1.22664,1.22784,1.22566,1.22755,4807
2022.12.13,04:00,1.22755,1.22906,1.22516,1.22812,9007
2022.12.13,08:00,1.22815,1.23032,1.22480,1.22741,18974
2022.12.13,12:00,1.22741,1.24392,1.22608,1.24105,27770
2022.12.13,16:00,1.24105,1.24438,1.23518,1.23668,51451
2022.12.13,20:00,1.23668,1.23810,1.23450,1.23644,24208
2022.12.14,00:00,1.23625,1.23756,1.23416,1.23511,8229
2022.12.14,04:00,1.23513,1.23594,1.23430,1.23548,6189
2022.12.14,08:00,1.23548,1.24034,1.23424,1.23941,22234
2022.12.14,12:00,1.23941,1.24039,1.23551,1.23715,23022
2022.12.14,16:00,1.23712,1.24235,1.23587,1.24188,26976
2022.12.14,20:00,1.24188,1.24464,1.23444,1.24256,42979
2022.12.15,00:00,1.24166,1.24313,1.23983,1.23997,6322
2022.12.15,04:00,1.24003,1.24031,1.23767,1.23927,6862
2022.12.15,08:00,1.23927,1.24021,1.22961,1.23392,20448
2022.12.15,12:00,1.23392,1.23556,1.22894,1.23173,32037
2022.12.15,16:00,1.23173,1.23570,1.21561,1.21591,45356
2022.12.15,20:00,1.21591,1.21958,1.21577,1.21759,13339
2022.12.16,00:00,1.21757,1.22066,1.21718,1.22013,7943
2022.12.16,04:00,1.22013,1.22227,1.21996,1.22057,8795
2022.12.16,08:00,1.22057,1.22225,1.21196,1.21444,22156
2022.12.16,12:00,1.21441,1.22156,1.21395,1.21886,21903
2022.12.16,16:00,1.21886,1.22223,1.21453,1.21797,35527
2022.12.16,20:00,1.21799,1.21895,1.21498,1.21531,12570
2022.12.19,00:00,1.21376,1.21969,1.21376,1.21968,9922
2022.12.19,04:00,1.21968,1.22020,1.21672,1.21696,9672
2022.12.19,08:00,1.21696,1.22421,1.21692,1.22121,23436
2022.12.19,12:00,1.22119,1.22240,1.21558,1.21657,30953
2022.12.19,16:00,1.21659,1.21931,1.21203,1.21808,28566
2022.12.19,20:00,1.21808,1.21815,1.21387,1.21458,10453
2022.12.20,00:00,1.21480,1.21553,1.21381,1.21526,8319
2022.12.20,04:00,1.21526,1.22232,1.20852,1.21158,27781
2022.12.20,08:00,1.21160,1.21975,1.21141,1.21499,36543
2022.12.20,12:00,1.21496,1.21822,1.20980,1.21472,25333
2022.12.20,16:00,1.21472,1.21680,1.21223,1.21422,34497
2022.12.20,20:00,1.21424,1.21872,1.21332,1.21825,11712
2022.12.21,00:00,1.21794,1.21923,1.21601,1.21664,11198
2022.12.21,04:00,1.21665,1.21720,1.21606,1.21667,8398
2022.12.21,08:00,1.21667,1.21828,1.21276,1.21382,18019
2022.12.21,12:00,1.21380,1.21640,1.20857,1.21417,21563
2022.12.21,16:00,1.21414,1.21429,1.20551,1.20680,27236
2022.12.21,20:00,1.20677,1.20970,1.20596,1.20828,11929
2022.12.22,00:00,1.20786,1.21138,1.20700,1.21109,8462
2022.12.22,04:00,1.21106,1.21345,1.21081,1.21186,8630
2022.12.22,08:00,1.21186,1.21473,1.20873,1.20994,16944
2022.12.22,12:00,1.20994,1.21088,1.20220,1.20307,25464
2022.12.22,16:00,1.20307,1.20439,1.19924,1.20210,24575
2022.12.22,20:00,1.20210,1.20473,1.20007,1.20378,12725
2022.12.23,00:00,1.20365,1.20461,1.20018,1.20448,10595
2022.12.23,04:00,1.20449,1.20578,1.20349,1.20355,8837
2022.12.23,08:00,1.20356,1.20747,1.20289,1.20661,15703
2022.12.23,12:00,1.20661,1.20902,1.20229,1.20440,20598
2022.12.23,16:00,1.20440,1.20862,1.20284,1.20529,27198
2022.12.23,20:00,1.20529,1.20546,1.20273,1.20478,12578
2022.12.26,08:00,1.20540,1.20600,1.20477,1.20568,1634
2022.12.26,12:00,1.20567,1.20784,1.20496,1.20722,1283
2022.12.26,16:00,1.20721,1.20736,1.20468,1.20553,831
2022.12.26,20:00,1.20543,1.20685,1.20475,1.20615,795
2022.12.27,00:00,1.20615,1.20999,1.20452,1.20981,7183
2022.12.27,04:00,1.20982,1.21025,1.20788,1.20949,9052
2022.12.27,08:00,1.20949,1.21123,1.20518,1.20619,13812
2022.12.27,12:00,1.20617,1.20736,1.20205,1.20238,15368
2022.12.27,16:00,1.20234,1.20477,1.20023,1.20136,19209
2022.12.27,20:00,1.20136,1.20363,1.20113,1.20319,8155
2022.12.28,00:00,1.20264,1.20311,1.20077,1.20268,6261
2022.12.28,04:00,1.20270,1.20293,1.20022,1.20256,8370
2022.12.28,08:00,1.20254,1.20543,1.20175,1.20293,13779
2022.12.28,12:00,1.20293,1.21003,1.20264,1.20839,16351
2022.12.28,16:00,1.20840,1.21259,1.20220,1.20439,22301
2022.12.28,20:00,1.20439,1.20542,1.20163,1.20175,8388
2022.12.29,00:00,1.20152,1.20506,1.20101,1.20401,10075
2022.12.29,04:00,1.20396,1.20455,1.20275,1.20379,7254
2022.12.29,08:00,1.20381,1.20632,1.20146,1.20552,12106
2022.12.29,12:00,1.20554,1.20596,1.20197,1.20496,16171
2022.12.29,16:00,1.20496,1.20785,1.20224,1.20684,21532
2022.12.29,20:00,1.20685,1.20741,1.20533,1.20553,7867
2022.12.30,00:00,1.20528,1.20667,1.20381,1.20590,6708
2022.12.30,04:00,1.20589,1.20591,1.20383,1.20439,7264
2022.12.30,08:00,1.20437,1.20754,1.20272,1.20313,15071
2022.12.30,12:00,1.20313,1.20655,1.20096,1.20526,17520
2022.12.30,16:00,1.20526,1.21076,1.20158,1.20982,30093
2022.12.30,20:00,1.20988,1.20998,1.20583,1.20973,22483
2023.01.02,04:00,1.20782,1.20783,1.20736,1.20747,33
2023.01.02,08:00,1.20747,1.20768,1.20440,1.20458,3776
2023.01.02,12:00,1.20457,1.20553,1.20455,1.20516,4527
2023.01.02,16:00,1.20515,1.20531,1.20350,1.20470,5195
2023.01.02,20:00,1.20469,1.20492,1.20425,1.20458,2102
2023.01.03,00:00,1.20432,1.20749,1.20347,1.20508,9820
2023.01.03,04:00,1.20508,1.20848,1.20495,1.20693,12613
2023.01.03,08:00,1.20693,1.20792,1.19003,1.19237,27560
2023.01.03,12:00,1.19238,1.20098,1.19052,1.19931,19083
2023.01.03,16:00,1.19930,1.20577,1.19528,1.19642,28542
2023.01.03,20:00,1.19642,1.19912,1.19619,1.19655,11419
2023.01.04,00:00,1.19616,1.19963,1.19572,1.19938,9563
2023.01.04,04:00,1.19937,1.20011,1.19787,1.19846,9556
2023.01.04,08:00,1.19840,1.20865,1.19716,1.20601,23975
2023.01.04,12:00,1.20602,1.20876,1.20296,1.20563,21330
2023.01.04,16:00,1.20561,1.20763,1.20137,1.20659,31217
2023.01.04,20:00,1.20659,1.20728,1.20408,1.20532,18099
2023.01.05,00:00,1.20523,1.20778,1.20505,1.20630,8805
2023.01.05,04:00,1.20629,1.20632,1.20307,1.20373,11315
2023.01.05,08:00,1.20374,1.20506,1.19997,1.20304,17219
2023.01.05,12:00,1.20304,1.20381,1.19174,1.19199,22891
2023.01.05,16:00,1.19200,1.19284,1.18732,1.19073,37593
2023.01.05,20:00,1.19074,1.19352,1.18970,1.19128,15882
2023.01.06,00:00,1.19098,1.19285,1.18795,1.19185,11398
2023.01.06,04:00,1.19185,1.19354,1.18987,1.19039,12761
2023.01.06,08:00,1.19040,1.19262,1.18535,1.18582,22334
2023.01.06,12:00,1.18583,1.19296,1.18414,1.19262,27203
